"","sex","year","name","number"
"73319","F",2006,"Hope",52
"73320","F",2006,"Ruby",52
"73321","F",2006,"Jasmin",51
"73322","F",2006,"Kiara",51
"73323","F",2006,"Liliana",51
"73324","F",2006,"Bella",50
"73325","F",2006,"Clara",50
"73326","F",2006,"Diamond",50
"73327","F",2006,"Erica",50
"73328","F",2006,"Harmony",50
"73329","F",2006,"Kimora",50
"73330","F",2006,"Alexia",49
"73331","F",2006,"Ciara",49
"73332","F",2006,"Heaven",49
"73333","F",2006,"Janiya",49
"73334","F",2006,"Kamryn",49
"73335","F",2006,"Kyra",49
"73336","F",2006,"Aliyah",48
"73337","F",2006,"Allyson",48
"73338","F",2006,"Alondra",48
"73339","F",2006,"Carly",48
"73340","F",2006,"Juliana",48
"73341","F",2006,"Kailey",47
"73342","F",2006,"Sherlyn",47
"73343","F",2006,"Annabelle",46
"73344","F",2006,"Dulce",46
"73345","F",2006,"Hayden",46
"73346","F",2006,"Jordyn",46
"73347","F",2006,"Julianna",46
"73348","F",2006,"Mariana",46
"73349","F",2006,"Rebekah",46
"73350","F",2006,"Janiyah",45
"73351","F",2006,"Josie",45
"73352","F",2006,"Karla",45
"73353","F",2006,"Laney",45
"73354","F",2006,"London",45
"73355","F",2006,"Skyler",45
"73356","F",2006,"Tiffany",45
"73357","F",2006,"Amaya",44
"73358","F",2006,"Macy",44
"73359","F",2006,"Reese",44
"73360","F",2006,"Cynthia",43
"73361","F",2006,"Jazmine",43
"73362","F",2006,"Joanna",43
"73363","F",2006,"Nora",43
"73364","F",2006,"Sabrina",43
"73365","F",2006,"Yasmin",43
"73366","F",2006,"Alayna",42
"73367","F",2006,"Asia",42
"73368","F",2006,"Ayla",42
"73369","F",2006,"Crystal",42
"73370","F",2006,"Emely",42
"73371","F",2006,"Hanna",42
"73372","F",2006,"Jamie",42
"73373","F",2006,"Violet",42
"73374","F",2006,"Camille",41
"73375","F",2006,"Estrella",41
"73376","F",2006,"Kyleigh",41
"73377","F",2006,"Lana",41
"73378","F",2006,"Paris",41
"73379","F",2006,"Stella",41
"73380","F",2006,"Eliza",40
"73381","F",2006,"Gianna",40
"73382","F",2006,"Hayley",40
"73383","F",2006,"Holly",40
"73384","F",2006,"Jayda",40
"73385","F",2006,"Joselyn",40
"73386","F",2006,"Kaleigh",40
"73387","F",2006,"Alaina",39
"73388","F",2006,"Callie",39
"73389","F",2006,"Savanna",39
"73390","F",2006,"Jillian",38
"73391","F",2006,"Kara",38
"73392","F",2006,"Karina",38
"73393","F",2006,"Michaela",38
"73394","F",2006,"Sandra",38
"73395","F",2006,"Selena",38
"73396","F",2006,"Vivian",38
"73397","F",2006,"Bianca",37
"73398","F",2006,"Eden",37
"73399","F",2006,"Heather",36
"73400","F",2006,"Valerie",36
"73401","F",2006,"Ashlynn",35
"73402","F",2006,"Elena",35
"73403","F",2006,"Guadalupe",35
"73404","F",2006,"Helen",35
"73405","F",2006,"Imani",35
"73406","F",2006,"Makenna",35
"73407","F",2006,"Veronica",35
"73408","F",2006,"Virginia",35
"73409","F",2006,"Eleanor",34
"73410","F",2006,"Erika",34
"73411","F",2006,"Nyasia",34
"73412","F",2006,"Ryleigh",34
"73413","F",2006,"Wendy",34
"73414","F",2006,"Elise",33
"73415","F",2006,"Haleigh",33
"73416","F",2006,"Kaylin",33
"73417","F",2006,"Lexi",33
"73418","F",2006,"Melody",33
"73419","F",2006,"Saniya",33
"73420","F",2006,"Scarlett",33
"73421","F",2006,"Shania",33
"73422","F",2006,"Alejandra",32
"73423","F",2006,"Camila",32
"73424","F",2006,"Carlie",32
"73425","F",2006,"Emilee",32
"73426","F",2006,"Haylee",32
"73427","F",2006,"Kadence",32
"73428","F",2006,"Miracle",32
"73429","F",2006,"Rosa",32
"73430","F",2006,"Addyson",31
"73431","F",2006,"Alison",31
"73432","F",2006,"Anahi",31
"73433","F",2006,"Angie",31
"73434","F",2006,"Deanna",31
"73435","F",2006,"Delaney",31
"73436","F",2006,"Esmeralda",31
"73437","F",2006,"Heidi",31
"73438","F",2006,"Jaden",31
"73439","F",2006,"Kristen",31
"73440","F",2006,"Monica",31
"73441","F",2006,"Tessa",31
"73442","F",2006,"Zaria",31
"73443","F",2006,"Abbigail",30
"73444","F",2006,"Anastasia",30
"73445","F",2006,"April",30
"73446","F",2006,"Campbell",30
"73447","F",2006,"Desiree",30
"73448","F",2006,"Jadyn",30
"73449","F",2006,"Kaylie",30
"73450","F",2006,"Kendra",30
"73451","F",2006,"Madalyn",30
"73452","F",2006,"Nyla",30
"73453","F",2006,"Ruth",30
"73454","F",2006,"Tamia",30
"73455","F",2006,"Ainsley",29
"73456","F",2006,"Amari",29
"73457","F",2006,"Cassandra",29
"73458","F",2006,"Fatima",29
"73459","F",2006,"Harley",29
"73460","F",2006,"Ivy",29
"73461","F",2006,"Kathleen",29
"73462","F",2006,"Kayden",29
"73463","F",2006,"Lillie",29
"73464","F",2006,"Lizbeth",29
"73465","F",2006,"Nina",29
"73466","F",2006,"Patricia",29
"73467","F",2006,"Ryan",29
"73468","F",2006,"Samara",29
"73469","F",2006,"Tania",29
"73470","F",2006,"Alanna",28
"73471","F",2006,"Amya",28
"73472","F",2006,"Charity",28
"73473","F",2006,"Julissa",28
"73474","F",2006,"Kira",28
"73475","F",2006,"Luz",28
"73476","F",2006,"Macie",28
"73477","F",2006,"Nancy",28
"73478","F",2006,"Nia",28
"73479","F",2006,"Perla",28
"73480","F",2006,"Shaniya",28
"73481","F",2006,"Angelica",27
"73482","F",2006,"Anne",27
"73483","F",2006,"Ansley",27
"73484","F",2006,"Brenna",27
"73485","F",2006,"Chasity",27
"73486","F",2006,"Cindy",27
"73487","F",2006,"Cora",27
"73488","F",2006,"Julie",27
"73489","F",2006,"Kaydence",27
"73490","F",2006,"Kiersten",27
"73491","F",2006,"Laci",27
"73492","F",2006,"Martha",27
"73493","F",2006,"Meghan",27
"73494","F",2006,"Paola",27
"73495","F",2006,"Raegan",27
"73496","F",2006,"Shannon",27
"73497","F",2006,"Taniya",27
"73498","F",2006,"Casey",26
"73499","F",2006,"Dana",26
"73500","F",2006,"Giselle",26
"73501","F",2006,"Harper",26
"73502","F",2006,"Kaelyn",26
"73503","F",2006,"Kaitlin",26
"73504","F",2006,"Kenya",26
"73505","F",2006,"Kristina",26
"73506","F",2006,"Lila",26
"73507","F",2006,"Natasha",26
"73508","F",2006,"Phoebe",26
"73509","F",2006,"Taliyah",26
"73510","F",2006,"Tori",26
"73511","F",2006,"Ashlee",25
"73512","F",2006,"India",25
"73513","F",2006,"Iris",25
"73514","F",2006,"Jamya",25
"73515","F",2006,"Josephine",25
"73516","F",2006,"Justice",25
"73517","F",2006,"Madeleine",25
"73518","F",2006,"Marisol",25
"73519","F",2006,"Precious",25
"73520","F",2006,"Alice",24
"73521","F",2006,"Aurora",24
"73522","F",2006,"Brooklynn",24
"73523","F",2006,"Esther",24
"73524","F",2006,"Hallie",24
"73525","F",2006,"Jimena",24
"73526","F",2006,"Kasey",24
"73527","F",2006,"Raven",24
"73528","F",2006,"Saniyah",24
"73529","F",2006,"Shayla",24
"73530","F",2006,"Sidney",24
"73531","F",2006,"Sienna",24
"73532","F",2006,"Talia",24
"73533","F",2006,"Tatiana",24
"73534","F",2006,"Carla",23
"73535","F",2006,"Cheyanne",23
"73536","F",2006,"Gracelyn",23
"73537","F",2006,"Itzel",23
"73538","F",2006,"Jakayla",23
"73539","F",2006,"Janet",23
"73540","F",2006,"Kaliyah",23
"73541","F",2006,"Katelynn",23
"73542","F",2006,"Lucia",23
"73543","F",2006,"Maddison",23
"73544","F",2006,"Miriam",23
"73545","F",2006,"Rachael",23
"73546","F",2006,"Rylie",23
"73547","F",2006,"Alyson",22
"73548","F",2006,"Anaya",22
"73549","F",2006,"Danna",22
"73550","F",2006,"Dayanara",22
"73551","F",2006,"Eliana",22
"73552","F",2006,"Hadley",22
"73553","F",2006,"Jewel",22
"73554","F",2006,"Katlyn",22
"73555","F",2006,"Kirsten",22
"73556","F",2006,"Lauryn",22
"73557","F",2006,"Lena",22
"73558","F",2006,"Lisa",22
"73559","F",2006,"Yesenia",22
"73560","F",2006,"Zaniya",22
"73561","F",2006,"Zoie",22
"73562","F",2006,"Akeelah",21
"73563","F",2006,"Anya",21
"73564","F",2006,"Aubree",21
"73565","F",2006,"Ayanna",21
"73566","F",2006,"Britney",21
"73567","F",2006,"Brittney",21
"73568","F",2006,"Cecilia",21
"73569","F",2006,"Celeste",21
"73570","F",2006,"Cierra",21
"73571","F",2006,"Claudia",21
"73572","F",2006,"Danica",21
"73573","F",2006,"Essence",21
"73574","F",2006,"Johanna",21
"73575","F",2006,"Kailyn",21
"73576","F",2006,"Kaley",21
"73577","F",2006,"Kayley",21
"73578","F",2006,"Kiley",21
"73579","F",2006,"Lacey",21
"73580","F",2006,"Marley",21
"73581","F",2006,"Nataly",21
"73582","F",2006,"Noelle",21
"73583","F",2006,"Parker",21
"73584","F",2006,"Sage",21
"73585","F",2006,"Sarai",21
"73586","F",2006,"Tiara",21
"73587","F",2006,"Zariah",21
"73588","F",2006,"Alissa",20
"73589","F",2006,"Ashleigh",20
"73590","F",2006,"Ayana",20
"73591","F",2006,"Cassie",20
"73592","F",2006,"Ellen",20
"73593","F",2006,"Gloria",20
"73594","F",2006,"Haven",20
"73595","F",2006,"Jaqueline",20
"73596","F",2006,"Judith",20
"73597","F",2006,"Leila",20
"73598","F",2006,"Madilyn",20
"73599","F",2006,"Marina",20
"73600","F",2006,"Maritza",20
"73601","F",2006,"Princess",20
"73602","F",2006,"Sasha",20
"73603","F",2006,"Shyanne",20
"73604","F",2006,"Zion",20
"73605","F",2006,"Aiyana",19
"73606","F",2006,"Alexus",19
"73607","F",2006,"Alina",19
"73608","F",2006,"Amiyah",19
"73609","F",2006,"Annie",19
"73610","F",2006,"Baylee",19
"73611","F",2006,"Carolyn",19
"73612","F",2006,"Cherish",19
"73613","F",2006,"Dayana",19
"73614","F",2006,"Grayson",19
"73615","F",2006,"Kassidy",19
"73616","F",2006,"Kenzie",19
"73617","F",2006,"Kiera",19
"73618","F",2006,"Kinley",19
"73619","F",2006,"Lyric",19
"73620","F",2006,"Madyson",19
"73621","F",2006,"Mckayla",19
"73622","F",2006,"Sanaa",19
"73623","F",2006,"Taniyah",19
"73624","F",2006,"Tatum",19
"73625","F",2006,"Toni",19
"73626","F",2006,"Bridget",18
"73627","F",2006,"Carson",18
"73628","F",2006,"Dasia",18
"73629","F",2006,"Destinee",18
"73630","F",2006,"Finley",18
"73631","F",2006,"Fiona",18
"73632","F",2006,"Genevieve",18
"73633","F",2006,"Johana",18
"73634","F",2006,"Joselin",18
"73635","F",2006,"Madisyn",18
"73636","F",2006,"Marlee",18
"73637","F",2006,"Pamela",18
"73638","F",2006,"Regan",18
"73639","F",2006,"Roselyn",18
"73640","F",2006,"Taryn",18
"73641","F",2006,"Yasmine",18
"73642","F",2006,"Zaniyah",18
"73643","F",2006,"Abbey",17
"73644","F",2006,"Akira",17
"73645","F",2006,"Alivia",17
"73646","F",2006,"Alma",17
"73647","F",2006,"Annabella",17
"73648","F",2006,"Arielle",17
"73649","F",2006,"Armani",17
"73650","F",2006,"Aubrie",17
"73651","F",2006,"Azaria",17
"73652","F",2006,"Bailee",17
"73653","F",2006,"Betsy",17
"73654","F",2006,"Bryanna",17
"73655","F",2006,"Carley",17
"73656","F",2006,"Deja",17
"73657","F",2006,"Dylan",17
"73658","F",2006,"Hailee",17
"73659","F",2006,"Iyana",17
"73660","F",2006,"Izabella",17
"73661","F",2006,"Jaiden",17
"73662","F",2006,"Jane",17
"73663","F",2006,"Journey",17
"73664","F",2006,"Kali",17
"73665","F",2006,"Kyndall",17
"73666","F",2006,"Lesly",17
"73667","F",2006,"Lexie",17
"73668","F",2006,"Linda",17
"73669","F",2006,"Lyla",17
"73670","F",2006,"Maci",17
"73671","F",2006,"Marianna",17
"73672","F",2006,"Mattie",17
"73673","F",2006,"Meadow",17
"73674","F",2006,"Moriah",17
"73675","F",2006,"Natalee",17
"73676","F",2006,"Serena",17
"73677","F",2006,"Teresa",17
"73678","F",2006,"Whitney",17
"73679","F",2006,"Yoselin",17
"73680","F",2006,"Amani",16
"73681","F",2006,"Ann",16
"73682","F",2006,"Aracely",16
"73683","F",2006,"Azariah",16
"73684","F",2006,"Christine",16
"73685","F",2006,"Emilia",16
"73686","F",2006,"Estefani",16
"73687","F",2006,"Haylie",16
"73688","F",2006,"Jaelyn",16
"73689","F",2006,"Jaliyah",16
"73690","F",2006,"Janiah",16
"73691","F",2006,"Jessie",16
"73692","F",2006,"Joslyn",16
"73693","F",2006,"Kamiyah",16
"73694","F",2006,"Katrina",16
"73695","F",2006,"Keely",16
"73696","F",2006,"Kristin",16
"73697","F",2006,"Lesley",16
"73698","F",2006,"Madelynn",16
"73699","F",2006,"Maleah",16
"73700","F",2006,"Malia",16
"73701","F",2006,"Mayra",16
"73702","F",2006,"Rihanna",16
"73703","F",2006,"Selah",16
"73704","F",2006,"Willow",16
"73705","F",2006,"Yadira",16
"73706","F",2006,"Ada",15
"73707","F",2006,"Ally",15
"73708","F",2006,"Breana",15
"73709","F",2006,"Cailyn",15
"73710","F",2006,"Carissa",15
"73711","F",2006,"Cristal",15
"73712","F",2006,"Denise",15
"73713","F",2006,"Elisabeth",15
"73714","F",2006,"Emani",15
"73715","F",2006,"Emilie",15
"73716","F",2006,"Francesca",15
"73717","F",2006,"Halle",15
"73718","F",2006,"Joy",15
"73719","F",2006,"Kamya",15
"73720","F",2006,"Karly",15
"73721","F",2006,"Kennedi",15
"73722","F",2006,"Kiana",15
"73723","F",2006,"Kierra",15
"73724","F",2006,"Kya",15
"73725","F",2006,"Kyndal",15
"73726","F",2006,"Lia",15
"73727","F",2006,"Lilian",15
"73728","F",2006,"Lola",15
"73729","F",2006,"Lorelei",15
"73730","F",2006,"Nayeli",15
"73731","F",2006,"Samaria",15
"73732","F",2006,"Susan",15
"73733","F",2006,"Tara",15
"73734","F",2006,"Ximena",15
"73735","F",2006,"Abbie",14
"73736","F",2006,"Addie",14
"73737","F",2006,"Amiya",14
"73738","F",2006,"Annika",14
"73739","F",2006,"Cali",14
"73740","F",2006,"Daniella",14
"73741","F",2006,"Dominique",14
"73742","F",2006,"Evelin",14
"73743","F",2006,"Fernanda",14
"73744","F",2006,"Flor",14
"73745","F",2006,"Hayleigh",14
"73746","F",2006,"Ingrid",14
"73747","F",2006,"Iyanna",14
"73748","F",2006,"Janelle",14
"73749","F",2006,"Jazmyn",14
"73750","F",2006,"Joana",14
"73751","F",2006,"Kaitlynn",14
"73752","F",2006,"Kayli",14
"73753","F",2006,"Kenia",14
"73754","F",2006,"Leilani",14
"73755","F",2006,"Malaysia",14
"73756","F",2006,"Melany",14
"73757","F",2006,"Patience",14
"73758","F",2006,"Paula",14
"73759","F",2006,"Penelope",14
"73760","F",2006,"Scarlet",14
"73761","F",2006,"Sharon",14
"73762","F",2006,"Shyann",14
"73763","F",2006,"Sylvia",14
"73764","F",2006,"Tamara",14
"73765","F",2006,"Teagan",14
"73766","F",2006,"Tyasia",14
"73767","F",2006,"Addisyn",13
"73768","F",2006,"Adrienne",13
"73769","F",2006,"Amia",13
"73770","F",2006,"Ashton",13
"73771","F",2006,"Carol",13
"73772","F",2006,"Cayla",13
"73773","F",2006,"Damaris",13
"73774","F",2006,"Elaina",13
"73775","F",2006,"Elisa",13
"73776","F",2006,"Isabela",13
"73777","F",2006,"Jaidyn",13
"73778","F",2006,"Janaya",13
"73779","F",2006,"Kalyn",13
"73780","F",2006,"Karis",13
"73781","F",2006,"Karlee",13
"73782","F",2006,"Kelsie",13
"73783","F",2006,"Kenna",13
"73784","F",2006,"Keyla",13
"73785","F",2006,"Kinsley",13
"73786","F",2006,"Lanie",13
"73787","F",2006,"Lea",13
"73788","F",2006,"Lilliana",13
"73789","F",2006,"Maia",13
"73790","F",2006,"Makaila",13
"73791","F",2006,"Makaylah",13
"73792","F",2006,"Maliyah",13
"73793","F",2006,"Marilyn",13
"73794","F",2006,"Norah",13
"73795","F",2006,"Presley",13
"73796","F",2006,"Savanah",13
"73797","F",2006,"Sheyla",13
"73798","F",2006,"Skye",13
"73799","F",2006,"Tabitha",13
"73800","F",2006,"Tamya",13
"73801","F",2006,"Tanya",13
"73802","F",2006,"Tiana",13
"73803","F",2006,"Tyler",13
"73804","F",2006,"Vanesa",13
"73805","F",2006,"Yuridia",13
"73806","F",2006,"Zamya",13
"73807","F",2006,"Abril",12
"73808","F",2006,"Adeline",12
"73809","F",2006,"Adison",12
"73810","F",2006,"Alisha",12
"73811","F",2006,"America",12
"73812","F",2006,"Amira",12
"73813","F",2006,"Aniah",12
"73814","F",2006,"Annalise",12
"73815","F",2006,"Ashanti",12
"73816","F",2006,"Brandy",12
"73817","F",2006,"Candace",12
"73818","F",2006,"Carleigh",12
"73819","F",2006,"Carrie",12
"73820","F",2006,"Cristina",12
"73821","F",2006,"Deborah",12
"73822","F",2006,"Donna",12
"73823","F",2006,"Edith",12
"73824","F",2006,"Elle",12
"73825","F",2006,"Emery",12
"73826","F",2006,"Frances",12
"73827","F",2006,"Gracyn",12
"73828","F",2006,"Heidy",12
"73829","F",2006,"Isis",12
"73830","F",2006,"Jaida",12
"73831","F",2006,"Jamiyah",12
"73832","F",2006,"Jazlyn",12
"73833","F",2006,"Jenifer",12
"73834","F",2006,"Kailee",12
"73835","F",2006,"Karley",12
"73836","F",2006,"Kaylynn",12
"73837","F",2006,"Leanna",12
"73838","F",2006,"Lizeth",12
"73839","F",2006,"Lyndsey",12
"73840","F",2006,"Maribel",12
"73841","F",2006,"Marlene",12
"73842","F",2006,"Mollie",12
"73843","F",2006,"Monserrat",12
"73844","F",2006,"Noelia",12
"73845","F",2006,"Raquel",12
"73846","F",2006,"Rose",12
"73847","F",2006,"Rubi",12
"73848","F",2006,"Samira",12
"73849","F",2006,"Samya",12
"73850","F",2006,"Savana",12
"73851","F",2006,"Shakira",12
"73852","F",2006,"Simone",12
"73853","F",2006,"Skyla",12
"73854","F",2006,"Stacy",12
"73855","F",2006,"Tia",12
"73856","F",2006,"Unique",12
"73857","F",2006,"Valentina",12
"73858","F",2006,"Yamilet",12
"73859","F",2006,"Alessandra",11
"73860","F",2006,"Belinda",11
"73861","F",2006,"Blanca",11
"73862","F",2006,"Cara",11
"73863","F",2006,"Carlee",11
"73864","F",2006,"Chandler",11
"73865","F",2006,"Dorothy",11
"73866","F",2006,"Ellery",11
"73867","F",2006,"Giana",11
"73868","F",2006,"Graciela",11
"73869","F",2006,"Halie",11
"73870","F",2006,"Honesty",11
"73871","F",2006,"Jacquelin",11
"73872","F",2006,"Jaila",11
"73873","F",2006,"Jamaya",11
"73874","F",2006,"Jamiya",11
"73875","F",2006,"Jania",11
"73876","F",2006,"Jasmyn",11
"73877","F",2006,"Jaylyn",11
"73878","F",2006,"Jazmyne",11
"73879","F",2006,"Jolie",11
"73880","F",2006,"Juliette",11
"73881","F",2006,"Kamari",11
"73882","F",2006,"Kameron",11
"73883","F",2006,"Kamora",11
"73884","F",2006,"Karmen",11
"73885","F",2006,"Katelin",11
"73886","F",2006,"Kaylyn",11
"73887","F",2006,"Khloe",11
"73888","F",2006,"Krystal",11
"73889","F",2006,"Lainey",11
"73890","F",2006,"Laurel",11
"73891","F",2006,"Laylah",11
"73892","F",2006,"Lesli",11
"73893","F",2006,"Litzy",11
"73894","F",2006,"Madden",11
"73895","F",2006,"Maren",11
"73896","F",2006,"Montana",11
"73897","F",2006,"Nathalie",11
"73898","F",2006,"Rebeca",11
"73899","F",2006,"Sally",11
"73900","F",2006,"Saniah",11
"73901","F",2006,"Sarahi",11
"73902","F",2006,"Stephany",11
"73903","F",2006,"Tatyana",11
"73904","F",2006,"Tierra",11
"73905","F",2006,"Treasure",11
"73906","F",2006,"Zariyah",11
"73907","F",2006,"Abagail",10
"73908","F",2006,"Adamaris",10
"73909","F",2006,"Adyson",10
"73910","F",2006,"Aimee",10
"73911","F",2006,"Aleah",10
"73912","F",2006,"Arden",10
"73913","F",2006,"Aria",10
"73914","F",2006,"Athena",10
"73915","F",2006,"Brandi",10
"73916","F",2006,"Brielle",10
"73917","F",2006,"Brisa",10
"73918","F",2006,"Brookelyn",10
"73919","F",2006,"Christian",10
"73920","F",2006,"Christiana",10
"73921","F",2006,"Daphne",10
"73922","F",2006,"Destini",10
"73923","F",2006,"Emory",10
"73924","F",2006,"Harlie",10
"73925","F",2006,"Hazel",10
"73926","F",2006,"Hunter",10
"73927","F",2006,"Jacquelyn",10
"73928","F",2006,"Jamia",10
"73929","F",2006,"Janae",10
"73930","F",2006,"Jaylin",10
"73931","F",2006,"Jocelynn",10
"73932","F",2006,"Joseline",10
"73933","F",2006,"Kai",10
"73934","F",2006,"Kallie",10
"73935","F",2006,"Karli",10
"73936","F",2006,"Karlie",10
"73937","F",2006,"Karsyn",10
"73938","F",2006,"Katharine",10
"73939","F",2006,"Keily",10
"73940","F",2006,"Kelcey",10
"73941","F",2006,"Kelli",10
"73942","F",2006,"Kendal",10
"73943","F",2006,"Kensley",10
"73944","F",2006,"Kianna",10
"73945","F",2006,"Lacy",10
"73946","F",2006,"Laken",10
"73947","F",2006,"Larissa",10
"73948","F",2006,"Lela",10
"73949","F",2006,"Makiyah",10
"73950","F",2006,"Meagan",10
"73951","F",2006,"Mercedes",10
"73952","F",2006,"Myla",10
"73953","F",2006,"Niasia",10
"73954","F",2006,"Niya",10
"73955","F",2006,"Nylah",10
"73956","F",2006,"Octavia",10
"73957","F",2006,"Phoenix",10
"73958","F",2006,"Quinn",10
"73959","F",2006,"Rayna",10
"73960","F",2006,"Rayne",10
"73961","F",2006,"Regina",10
"73962","F",2006,"Reyna",10
"73963","F",2006,"Rowan",10
"73964","F",2006,"Ryann",10
"73965","F",2006,"Sanai",10
"73966","F",2006,"Selina",10
"73967","F",2006,"Shamya",10
"73968","F",2006,"Sloan",10
"73969","F",2006,"Susana",10
"73970","F",2006,"Terri",10
"73971","F",2006,"Tyra",10
"73972","F",2006,"Viviana",10
"73973","F",2006,"Xiomara",10
"73974","F",2006,"Yareli",10
"73975","F",2006,"Zakiya",10
"73976","F",2006,"Abigayle",9
"73977","F",2006,"Adilene",9
"73978","F",2006,"Alanah",9
"73979","F",2006,"Anijah",9
"73980","F",2006,"Anika",9
"73981","F",2006,"Anneliese",9
"73982","F",2006,"Arabella",9
"73983","F",2006,"Aryanna",9
"73984","F",2006,"Ashly",9
"73985","F",2006,"Aspen",9
"73986","F",2006,"Averie",9
"73987","F",2006,"Berenice",9
"73988","F",2006,"Betzy",9
"73989","F",2006,"Blair",9
"73990","F",2006,"Braelyn",9
"73991","F",2006,"Bree",9
"73992","F",2006,"Breonna",9
"73993","F",2006,"Bria",9
"73994","F",2006,"Brionna",9
"73995","F",2006,"Caleigh",9
"73996","F",2006,"Carrington",9
"73997","F",2006,"Carter",9
"73998","F",2006,"Celia",9
"73999","F",2006,"Charlie",9
"74000","F",2006,"Chesney",9
"74001","F",2006,"Christy",9
"74002","F",2006,"Clarissa",9
"74003","F",2006,"Darlene",9
"74004","F",2006,"Deasia",9
"74005","F",2006,"Deonna",9
"74006","F",2006,"Evangeline",9
"74007","F",2006,"Eve",9
"74008","F",2006,"Gisselle",9
"74009","F",2006,"Gretchen",9
"74010","F",2006,"Gwendolyn",9
"74011","F",2006,"Hailie",9
"74012","F",2006,"Hollie",9
"74013","F",2006,"Jackeline",9
"74014","F",2006,"Jaclyn",9
"74015","F",2006,"Jakiyah",9
"74016","F",2006,"Jalisa",9
"74017","F",2006,"Jana",9
"74018","F",2006,"Janya",9
"74019","F",2006,"Jaylah",9
"74020","F",2006,"Jaylen",9
"74021","F",2006,"Jenny",9
"74022","F",2006,"Juana",9
"74023","F",2006,"Juliet",9
"74024","F",2006,"Kaiden",9
"74025","F",2006,"Kaiya",9
"74026","F",2006,"Kamille",9
"74027","F",2006,"Kaniyah",9
"74028","F",2006,"Karissa",9
"74029","F",2006,"Kassandra",9
"74030","F",2006,"Kaya",9
"74031","F",2006,"Keara",9
"74032","F",2006,"Kellie",9
"74033","F",2006,"Keyonna",9
"74034","F",2006,"Keziah",9
"74035","F",2006,"Kinsey",9
"74036","F",2006,"Kori",9
"74037","F",2006,"Kourtney",9
"74038","F",2006,"Krista",9
"74039","F",2006,"Leticia",9
"74040","F",2006,"Lilah",9
"74041","F",2006,"Lucero",9
"74042","F",2006,"Mahogany",9
"74043","F",2006,"Malaya",9
"74044","F",2006,"Mariela",9
"74045","F",2006,"Marisa",9
"74046","F",2006,"Melina",9
"74047","F",2006,"Nichole",9
"74048","F",2006,"Niyah",9
"74049","F",2006,"Paulina",9
"74050","F",2006,"Rhiannon",9
"74051","F",2006,"River",9
"74052","F",2006,"Rocio",9
"74053","F",2006,"Samiya",9
"74054","F",2006,"Shaniyah",9
"74055","F",2006,"Tamiya",9
"74056","F",2006,"Triniti",9
"74057","F",2006,"Tristan",9
"74058","F",2006,"Winter",9
"74059","F",2006,"Yazmin",9
"74060","F",2006,"Zara",9
"74061","F",2006,"Abigale",8
"74062","F",2006,"Adelaide",8
"74063","F",2006,"Adrianne",8
"74064","F",2006,"Aileen",8
"74065","F",2006,"Alannah",8
"74066","F",2006,"Alaysia",8
"74067","F",2006,"Alecia",8
